,Country,Time,Gender,Age,Chronic_percentage,Acute_percentage
2266,7,2016,1,7,0.3579356725146199,12.35
2267,7,2016,1,8,0.3579356725146199,7.8
2268,7,2017,0,0,0.3579356725146199,0.0
2269,7,2017,0,1,0.3579356725146199,2.52
2270,7,2017,0,2,0.3579356725146199,4.68
2271,7,2017,0,3,0.3579356725146199,7.199999999999999
2272,7,2017,0,4,0.3579356725146199,6.84
2273,7,2017,0,5,0.3579356725146199,5.04
2274,7,2017,0,6,0.3579356725146199,0.72
2275,7,2017,0,7,0.3579356725146199,2.88
2276,7,2017,0,8,0.3579356725146199,4.68
2277,7,2017,1,0,0.3579356725146199,0.0
2278,7,2017,1,1,0.3579356725146199,4.410000000000001
2279,7,2017,1,2,0.3579356725146199,8.19
2280,7,2017,1,3,0.3579356725146199,12.6
2281,7,2017,1,4,0.3579356725146199,11.97
2282,7,2017,1,5,0.3579356725146199,8.820000000000002
2283,7,2017,1,6,0.3579356725146199,1.26
2284,7,2017,1,7,0.3579356725146199,5.04
2285,7,2017,1,8,0.3579356725146199,8.19
2286,7,2018,0,0,0.3579356725146199,0.0
2287,7,2018,0,1,0.3579356725146199,0.58
2288,7,2018,0,2,0.3579356725146199,2.9
2289,7,2018,0,3,0.3579356725146199,5.8
2290,7,2018,0,4,0.3579356725146199,7.539999999999999
2291,7,2018,0,5,0.3579356725146199,6.09
2292,7,2018,0,6,0.3579356725146199,0.29
2293,7,2018,0,7,0.3579356725146199,2.32
2294,7,2018,0,8,0.3579356725146199,2.61
2295,7,2018,1,0,0.3579356725146199,0.0
2296,7,2018,1,1,0.3579356725146199,1.4
2297,7,2018,1,2,0.3579356725146199,6.999999999999999
2298,7,2018,1,3,0.3579356725146199,13.999999999999998
2299,7,2018,1,4,0.3579356725146199,18.2
2300,7,2018,1,5,0.3579356725146199,14.7
2301,7,2018,1,6,0.3579356725146199,0.7
2302,7,2018,1,7,0.3579356725146199,5.6
2303,7,2018,1,8,0.3579356725146199,6.3
2304,7,2019,0,0,0.3579356725146199,0.0
2305,7,2019,0,1,0.3579356725146199,2.86
2306,7,2019,0,2,0.3579356725146199,3.74
2307,7,2019,0,3,0.3579356725146199,2.86
2308,7,2019,0,4,0.3579356725146199,2.64
2309,7,2019,0,5,0.3579356725146199,2.86
2310,7,2019,0,6,0.3579356725146199,0.22
2311,7,2019,0,7,0.3579356725146199,3.0800000000000005
2312,7,2019,0,8,0.3579356725146199,2.86
2313,7,2019,1,0,0.3579356725146199,0.0
2314,7,2019,1,1,0.3579356725146199,10.010000000000002
2315,7,2019,1,2,0.3579356725146199,13.090000000000002
2316,7,2019,1,3,0.3579356725146199,10.010000000000002
2317,7,2019,1,4,0.3579356725146199,9.24
2318,7,2019,1,5,0.3579356725146199,10.010000000000002
2319,7,2019,1,6,0.3579356725146199,0.77
2320,7,2019,1,7,0.3579356725146199,10.78
2321,7,2019,1,8,0.3579356725146199,10.010000000000002
2322,7,2020,0,0,0.3579356725146199,0.0
2323,7,2020,0,1,0.3579356725146199,1.2599999999999998
2324,7,2020,0,2,0.3579356725146199,2.31
2325,7,2020,0,3,0.3579356725146199,3.99
2326,7,2020,0,4,0.3579356725146199,3.78
2327,7,2020,0,5,0.3579356725146199,2.9400000000000004
2328,7,2020,0,6,0.3579356725146199,0.0
2329,7,2020,0,7,0.3579356725146199,3.99
2330,7,2020,0,8,0.3579356725146199,1.89
2331,7,2020,1,0,0.3579356725146199,0.0
2332,7,2020,1,1,0.3579356725146199,4.68
2333,7,2020,1,2,0.3579356725146199,8.58
2334,7,2020,1,3,0.3579356725146199,14.82
2335,7,2020,1,4,0.3579356725146199,14.04
2336,7,2020,1,5,0.3579356725146199,10.920000000000002
2337,7,2020,1,6,0.3579356725146199,0.0
2338,7,2020,1,7,0.3579356725146199,14.82
2339,7,2020,1,8,0.3579356725146199,7.02
2340,7,2021,0,0,0.3579356725146199,0.0
2341,7,2021,0,1,0.3579356725146199,3.24
2342,7,2021,0,2,0.3579356725146199,6.12
2343,7,2021,0,3,0.3579356725146199,8.28
2344,7,2021,0,4,0.3579356725146199,5.76
2345,7,2021,0,5,0.3579356725146199,4.319999999999999
2346,7,2021,0,6,0.3579356725146199,0.36
2347,7,2021,0,7,0.3579356725146199,2.88
2348,7,2021,0,8,0.3579356725146199,3.96
2349,7,2021,1,0,0.3579356725146199,0.0
2350,7,2021,1,1,0.3579356725146199,5.67
2351,7,2021,1,2,0.3579356725146199,10.71
2352,7,2021,1,3,0.3579356725146199,14.49
2353,7,2021,1,4,0.3579356725146199,10.08
2354,7,2021,1,5,0.3579356725146199,7.56
2355,7,2021,1,6,0.3579356725146199,0.63
2356,7,2021,1,7,0.3579356725146199,5.04
2357,7,2021,1,8,0.3579356725146199,6.93
2358,7,2022,0,0,0.3579356725146199,0.0
2359,7,2022,0,1,0.3579356725146199,2.24
2360,7,2022,0,2,0.3579356725146199,2.24
2361,7,2022,0,3,0.3579356725146199,8.4
2362,7,2022,0,4,0.3579356725146199,5.6000000000000005
2363,7,2022,0,5,0.3579356725146199,2.8000000000000003
2364,7,2022,0,6,0.3579356725146199,0.0
2365,7,2022,0,7,0.3579356725146199,3.0800000000000005
2366,7,2022,0,8,0.3579356725146199,3.3600000000000003
2367,7,2022,1,0,0.3579356725146199,0.0
2368,7,2022,1,1,0.3579356725146199,5.68
2369,7,2022,1,2,0.3579356725146199,5.68
2370,7,2022,1,3,0.3579356725146199,21.3
2371,7,2022,1,4,0.3579356725146199,14.2
2372,7,2022,1,5,0.3579356725146199,7.1
2373,7,2022,1,6,0.3579356725146199,0.0
2374,7,2022,1,7,0.3579356725146199,7.81
2375,7,2022,1,8,0.3579356725146199,8.52
2376,7,2023,0,0,0.3579356725146199,0.0
2377,7,2023,0,1,0.3579356725146199,2.0900000000000003
2378,7,2023,0,2,0.3579356725146199,1.52
2379,7,2023,0,3,0.3579356725146199,4.94
2380,7,2023,0,4,0.3579356725146199,3.61
2381,7,2023,0,5,0.3579356725146199,1.71
2382,7,2023,0,6,0.3579356725146199,0.0
2383,7,2023,0,7,0.3579356725146199,2.66
2384,7,2023,0,8,0.3579356725146199,1.9000000000000004
2385,7,2023,1,0,0.3579356725146199,0.0
2386,7,2023,1,1,0.3579356725146199,8.8
2387,7,2023,1,2,0.3579356725146199,6.4
2388,7,2023,1,3,0.3579356725146199,20.8
2389,7,2023,1,4,0.3579356725146199,15.200000000000005
2390,7,2023,1,5,0.3579356725146199,7.199999999999999
2391,7,2023,1,6,0.3579356725146199,0.0
2392,7,2023,1,7,0.3579356725146199,11.2
2393,7,2023,1,8,0.3579356725146199,8.000000000000002
2394,8,2006,0,0,0.0,0.0
2395,8,2006,0,1,0.0,1.2
2396,8,2006,0,2,0.0,2.1
2397,8,2006,0,3,0.0,6.9
2398,8,2006,0,4,0.0,6.9
2399,8,2006,0,5,0.0,5.699999999999999
2400,8,2006,0,6,0.0,0.3
2401,8,2006,0,7,0.0,3.3000000000000003
2402,8,2006,0,8,0.0,2.4
2403,8,2006,1,0,0.0,0.0
2404,8,2006,1,1,0.0,2.76
2405,8,2006,1,2,0.0,4.83
2406,8,2006,1,3,0.0,15.87
2407,8,2006,1,4,0.0,15.87
2408,8,2006,1,5,0.0,13.11
2409,8,2006,1,6,0.0,0.69
2410,8,2006,1,7,0.0,7.59
2411,8,2006,1,8,0.0,5.52
2412,8,2007,0,0,0.0,0.0
2413,8,2007,0,1,0.0,0.8999999999999999
2414,8,2007,0,2,0.0,2.1
2415,8,2007,0,3,0.0,5.4
2416,8,2007,0,4,0.0,7.8
2417,8,2007,0,5,0.0,5.1000000000000005
2418,8,2007,0,6,0.0,0.3
2419,8,2007,0,7,0.0,3.6
2420,8,2007,0,8,0.0,3.6
2421,8,2007,1,0,0.0,0.0
2422,8,2007,1,1,0.0,2.0699999999999994
2423,8,2007,1,2,0.0,4.83
2424,8,2007,1,3,0.0,12.42
2425,8,2007,1,4,0.0,17.94
2426,8,2007,1,5,0.0,11.73
2427,8,2007,1,6,0.0,0.69
2428,8,2007,1,7,0.0,8.279999999999998
2429,8,2007,1,8,0.0,8.279999999999998
2430,8,2008,0,0,0.0,0.0
2431,8,2008,0,1,0.0,0.96
2432,8,2008,0,2,0.0,1.6
2433,8,2008,0,3,0.0,6.72
2434,8,2008,0,4,0.0,7.68
2435,8,2008,0,5,0.0,6.08
2436,8,2008,0,6,0.0,0.0
2437,8,2008,0,7,0.0,4.16
2438,8,2008,0,8,0.0,3.52
2439,8,2008,1,0,0.0,0.0
2440,8,2008,1,1,0.0,2.01
2441,8,2008,1,2,0.0,3.35
2442,8,2008,1,3,0.0,14.07
2443,8,2008,1,4,0.0,16.08
2444,8,2008,1,5,0.0,12.73
2445,8,2008,1,6,0.0,0.0
2446,8,2008,1,7,0.0,8.71
2447,8,2008,1,8,0.0,7.37
2448,8,2009,0,0,0.0,0.0
2449,8,2009,0,1,0.0,0.68
2450,8,2009,0,2,0.0,2.04
2451,8,2009,0,3,0.0,6.460000000000001
2452,8,2009,0,4,0.0,7.48
2453,8,2009,0,5,0.0,7.48
2454,8,2009,0,6,0.0,0.0
2455,8,2009,0,7,0.0,4.760000000000001
2456,8,2009,0,8,0.0,3.4000000000000004
2457,8,2009,1,0,0.0,0.0
2458,8,2009,1,1,0.0,1.3
2459,8,2009,1,2,0.0,3.9
2460,8,2009,1,3,0.0,12.35
2461,8,2009,1,4,0.0,14.3
2462,8,2009,1,5,0.0,14.3
2463,8,2009,1,6,0.0,0.0
2464,8,2009,1,7,0.0,9.1
2465,8,2009,1,8,0.0,6.5
2466,8,2010,0,0,0.0,0.0
2467,8,2010,0,1,0.0,0.31
2468,8,2010,0,2,0.0,1.55
2469,8,2010,0,3,0.0,6.509999999999999
2470,8,2010,0,4,0.0,7.75
2471,8,2010,0,5,0.0,5.89
2472,8,2010,0,6,0.0,0.0
2473,8,2010,0,7,0.0,4.65
2474,8,2010,0,8,0.0,3.41
2475,8,2010,1,0,0.0,0.0
2476,8,2010,1,1,0.0,0.68
2477,8,2010,1,2,0.0,3.4000000000000004
2478,8,2010,1,3,0.0,14.28
2479,8,2010,1,4,0.0,17.0
2480,8,2010,1,5,0.0,12.920000000000002
2481,8,2010,1,6,0.0,0.0
2482,8,2010,1,7,0.0,10.2
2483,8,2010,1,8,0.0,7.48
2484,8,2011,0,0,0.0,0.0
2485,8,2011,0,1,0.0,0.8699999999999999
2486,8,2011,0,2,0.0,1.7399999999999998
2487,8,2011,0,3,0.0,5.22
2488,8,2011,0,4,0.0,6.38
2489,8,2011,0,5,0.0,5.8
2490,8,2011,0,6,0.0,0.0
2491,8,2011,0,7,0.0,4.35
2492,8,2011,0,8,0.0,3.4799999999999995
2493,8,2011,1,0,0.0,0.0
2494,8,2011,1,1,0.0,2.1
2495,8,2011,1,2,0.0,4.199999999999999
2496,8,2011,1,3,0.0,12.6
2497,8,2011,1,4,0.0,15.4
2498,8,2011,1,5,0.0,13.999999999999998
2499,8,2011,1,6,0.0,0.0
2500,8,2011,1,7,0.0,10.5
2501,8,2011,1,8,0.0,8.399999999999999
2502,8,2012,0,0,0.0,0.0
2503,8,2012,0,1,0.0,0.28
2504,8,2012,0,2,0.0,1.4
2505,8,2012,0,3,0.0,5.6000000000000005
2506,8,2012,0,4,0.0,6.160000000000001
2507,8,2012,0,5,0.0,6.160000000000001
2508,8,2012,0,6,0.0,0.0
2509,8,2012,0,7,0.0,3.64
2510,8,2012,0,8,0.0,3.3600000000000003
2511,8,2012,1,0,0.0,0.0
2512,8,2012,1,1,0.0,0.71
2513,8,2012,1,2,0.0,3.55
2514,8,2012,1,3,0.0,14.2
2515,8,2012,1,4,0.0,15.62
2516,8,2012,1,5,0.0,15.62
2517,8,2012,1,6,0.0,0.0
2518,8,2012,1,7,0.0,9.23
2519,8,2012,1,8,0.0,8.52
2520,8,2013,0,0,0.0,0.0
2521,8,2013,0,1,0.0,0.68
2522,8,2013,0,2,0.0,2.04
2523,8,2013,0,3,0.0,6.460000000000001
2524,8,2013,0,4,0.0,7.140000000000001
2525,8,2013,0,5,0.0,7.48
2526,8,2013,0,6,0.0,0.0
2527,8,2013,0,7,0.0,4.08
2528,8,2013,0,8,0.0,4.42
2529,8,2013,1,0,0.0,0.0
2530,8,2013,1,1,0.0,1.3
2531,8,2013,1,2,0.0,3.9
2532,8,2013,1,3,0.0,12.35
2533,8,2013,1,4,0.0,13.65
2534,8,2013,1,5,0.0,14.3
2535,8,2013,1,6,0.0,0.0
2536,8,2013,1,7,0.0,7.8
2537,8,2013,1,8,0.0,8.450000000000001
2538,8,2014,0,0,0.0,0.0
2539,8,2014,0,1,0.0,0.93
2540,8,2014,0,2,0.0,1.86
2541,8,2014,0,3,0.0,6.2
2542,8,2014,0,4,0.0,6.2
2543,8,2014,0,5,0.0,6.819999999999999
2544,8,2014,0,6,0.0,0.31
2545,8,2014,0,7,0.0,3.72
2546,8,2014,0,8,0.0,3.72
2547,8,2014,1,0,0.0,0.0
2548,8,2014,1,1,0.0,2.04
2549,8,2014,1,2,0.0,4.08
2550,8,2014,1,3,0.0,13.6
2551,8,2014,1,4,0.0,13.6
2552,8,2014,1,5,0.0,14.96
2553,8,2014,1,6,0.0,0.68
2554,8,2014,1,7,0.0,8.16
2555,8,2014,1,8,0.0,8.16
2556,8,2015,0,0,0.0,0.0
2557,8,2015,0,1,0.0,1.6
2558,8,2015,0,2,0.0,1.92
2559,8,2015,0,3,0.0,7.04
2560,8,2015,0,4,0.0,6.08
2561,8,2015,0,5,0.0,7.04
2562,8,2015,0,6,0.0,0.0
2563,8,2015,0,7,0.0,3.2
2564,8,2015,0,8,0.0,3.52
2565,8,2015,1,0,0.0,0.0
2566,8,2015,1,1,0.0,3.35
2567,8,2015,1,2,0.0,4.02
2568,8,2015,1,3,0.0,14.74
2569,8,2015,1,4,0.0,12.73
2570,8,2015,1,5,0.0,14.74
2571,8,2015,1,6,0.0,0.0
2572,8,2015,1,7,0.0,6.7
2573,8,2015,1,8,0.0,7.37
2574,8,2016,0,0,0.0,0.0
2575,8,2016,0,1,0.0,2.31
2576,8,2016,0,2,0.0,2.31
2577,8,2016,0,3,0.0,7.590000000000001
2578,8,2016,0,4,0.0,6.2700000000000005
2579,8,2016,0,5,0.0,6.2700000000000005
2580,8,2016,0,6,0.0,0.0
2581,8,2016,0,7,0.0,3.3000000000000003
2582,8,2016,0,8,0.0,3.3000000000000003
2583,8,2016,1,0,0.0,0.0
2584,8,2016,1,1,0.0,4.62
2585,8,2016,1,2,0.0,4.62
2586,8,2016,1,3,0.0,15.18
2587,8,2016,1,4,0.0,12.54
2588,8,2016,1,5,0.0,12.54
2589,8,2016,1,6,0.0,0.0
2590,8,2016,1,7,0.0,6.6000000000000005
2591,8,2016,1,8,0.0,6.6000000000000005
2592,8,2017,0,0,0.0,0.0
2593,8,2017,0,1,0.0,2.03
2594,8,2017,0,2,0.0,2.03
2595,8,2017,0,3,0.0,6.38
2596,8,2017,0,4,0.0,4.64
2597,8,2017,0,5,0.0,6.09
2598,8,2017,0,6,0.0,0.0
2599,8,2017,0,7,0.0,3.19
2600,8,2017,0,8,0.0,3.4799999999999995
2601,8,2017,1,0,0.0,0.0
2602,8,2017,1,1,0.0,4.9
2603,8,2017,1,2,0.0,4.9
2604,8,2017,1,3,0.0,15.4
2605,8,2017,1,4,0.0,11.2
2606,8,2017,1,5,0.0,14.7
2607,8,2017,1,6,0.0,0.0
2608,8,2017,1,7,0.0,7.7
2609,8,2017,1,8,0.0,8.399999999999999
2610,8,2018,0,0,0.0,0.0
2611,8,2018,0,1,0.0,1.14
2612,8,2018,0,2,0.0,1.9000000000000004
2613,8,2018,0,3,0.0,9.12
2614,8,2018,0,4,0.0,7.600000000000001
2615,8,2018,0,5,0.0,6.460000000000001
2616,8,2018,0,6,0.0,0.0
2617,8,2018,0,7,0.0,5.32
2618,8,2018,0,8,0.0,4.94
2619,8,2018,1,0,0.0,0.0
2620,8,2018,1,1,0.0,1.83
2621,8,2018,1,2,0.0,3.05
2622,8,2018,1,3,0.0,14.64
2623,8,2018,1,4,0.0,12.2
2624,8,2018,1,5,0.0,10.37
2625,8,2018,1,6,0.0,0.0
2626,8,2018,1,7,0.0,8.540000000000001
2627,8,2018,1,8,0.0,7.93
2628,8,2019,0,0,0.0,0.0
2629,8,2019,0,1,0.08,1.0799999999999998
2630,8,2019,0,2,0.16,1.7999999999999998
2631,8,2019,0,3,0.36,7.199999999999999
2632,8,2019,0,4,0.4,7.56
2633,8,2019,0,5,0.24,6.84
2634,8,2019,0,6,0.0,0.36
2635,8,2019,0,7,0.16,5.4
2636,8,2019,0,8,0.08,4.319999999999999
2637,8,2019,1,0,0.0,0.0
2638,8,2019,1,1,0.1,1.89
2639,8,2019,1,2,0.2,3.15
2640,8,2019,1,3,0.4499999999999999,12.6
2641,8,2019,1,4,0.5000000000000001,13.23
2642,8,2019,1,5,0.3,11.97
2643,8,2019,1,6,0.0,0.63
2644,8,2019,1,7,0.2,9.45
2645,8,2019,1,8,0.1,7.56
2646,8,2020,0,0,0.0,0.0
2647,8,2020,0,1,0.0,0.31
2648,8,2020,0,2,0.09,2.17
2649,8,2020,0,3,0.21,5.89
2650,8,2020,0,4,0.21,6.819999999999999
2651,8,2020,0,5,0.15,6.819999999999999
2652,8,2020,0,6,0.0,0.0
2653,8,2020,0,7,0.09,4.65
2654,8,2020,0,8,0.03,3.41
2655,8,2020,1,0,0.0,0.0
2656,8,2020,1,1,0.0,0.68
2657,8,2020,1,2,0.12,4.760000000000001
2658,8,2020,1,3,0.28,12.920000000000002
2659,8,2020,1,4,0.28,14.96
2660,8,2020,1,5,0.2,14.96
2661,8,2020,1,6,0.0,0.0
2662,8,2020,1,7,0.12,10.2
2663,8,2020,1,8,0.04,7.48
2664,8,2021,0,0,0.0,0.0
2665,8,2021,0,1,0.04,0.31
2666,8,2021,0,2,0.08,1.24
2667,8,2021,0,3,0.28,5.2700000000000005
2668,8,2021,0,4,0.36,6.819999999999999
2669,8,2021,0,5,0.28,6.509999999999999
2670,8,2021,0,6,0.0,0.0
2671,8,2021,0,7,0.16,4.96
2672,8,2021,0,8,0.08,4.65
2673,8,2021,1,0,0.0,0.0
2674,8,2021,1,1,0.05,0.68
2675,8,2021,1,2,0.1,2.72
2676,8,2021,1,3,0.35,11.560000000000002
2677,8,2021,1,4,0.4499999999999999,14.96
2678,8,2021,1,5,0.35,14.28
2679,8,2021,1,6,0.0,0.0
2680,8,2021,1,7,0.2,10.88
2681,8,2021,1,8,0.1,10.2
2682,8,2022,0,0,0.0,0.0
2683,8,2022,0,1,0.08,0.35
2684,8,2022,0,2,0.24,1.0499999999999998
2685,8,2022,0,3,0.72,3.85
2686,8,2022,0,4,1.44,7.35
2687,8,2022,0,5,1.28,6.999999999999999
2688,8,2022,0,6,0.0,0.0
2689,8,2022,0,7,0.88,6.649999999999999
2690,8,2022,0,8,0.56,7.35
2691,8,2022,1,0,0.0,0.0
2692,8,2022,1,1,0.1,0.64
2693,8,2022,1,2,0.3,1.92
2694,8,2022,1,3,0.8999999999999999,7.04
2695,8,2022,1,4,1.7999999999999998,13.44
2696,8,2022,1,5,1.6,12.8
2697,8,2022,1,6,0.0,0.0
2698,8,2022,1,7,1.1,12.16
2699,8,2022,1,8,0.7000000000000001,13.44
2700,8,2023,0,0,0.0,0.0
2701,8,2023,0,1,0.33,0.35
2702,8,2023,0,2,0.55,1.0499999999999998
2703,8,2023,0,3,1.43,3.5
2704,8,2023,0,4,2.86,8.399999999999999
2705,8,2023,0,5,2.42,7.35
2706,8,2023,0,6,0.0,0.0
2707,8,2023,0,7,1.65,6.649999999999999
2708,8,2023,0,8,0.99,6.3
2709,8,2023,1,0,0.0,0.0
2710,8,2023,1,1,0.42,0.64
2711,8,2023,1,2,0.7000000000000001,1.92
2712,8,2023,1,3,1.82,6.4
2713,8,2023,1,4,3.64,15.36
2714,8,2023,1,5,3.0800000000000005,13.44
2715,8,2023,1,6,0.0,0.0
2716,8,2023,1,7,2.1,12.16
2717,8,2023,1,8,1.26,11.52
2718,9,2006,0,0,0.0,1.7399999999999998
2719,9,2006,0,1,0.0,0.58
2720,9,2006,0,2,0.0,2.9
2721,9,2006,0,3,0.0,7.249999999999999
2722,9,2006,0,4,0.0,4.64
2723,9,2006,0,5,0.0,3.4799999999999995
2724,9,2006,0,6,0.0,1.16
2725,9,2006,0,7,0.0,2.32
2726,9,2006,0,8,0.0,3.77
2727,9,2006,1,0,0.0,4.199999999999999
2728,9,2006,1,1,0.0,1.4
2729,9,2006,1,2,0.0,6.999999999999999
2730,9,2006,1,3,0.0,17.5
2731,9,2006,1,4,0.0,11.2
2732,9,2006,1,5,0.0,8.399999999999999
2733,9,2006,1,6,0.0,2.8
2734,9,2006,1,7,0.0,5.6
2735,9,2006,1,8,0.0,9.1
2736,9,2007,0,0,0.0,1.28
2737,9,2007,0,1,0.0,1.28
2738,9,2007,0,2,0.0,1.92
2739,9,2007,0,3,0.0,13.119999999999996
2740,9,2007,0,4,0.0,3.84
2741,9,2007,0,5,0.0,1.92
2742,9,2007,0,6,0.0,1.28
2743,9,2007,0,7,0.0,3.2
2744,9,2007,0,8,0.0,3.2
2745,9,2007,1,0,0.0,2.72
2746,9,2007,1,1,0.0,2.72
2747,9,2007,1,2,0.0,4.08
2748,9,2007,1,3,0.0,27.88
2749,9,2007,1,4,0.0,8.16
2750,9,2007,1,5,0.0,4.08
2751,9,2007,1,6,0.0,2.72
2752,9,2007,1,7,0.0,6.800000000000001
2753,9,2007,1,8,0.0,6.800000000000001
2754,9,2008,0,0,0.0,0.5
2755,9,2008,0,1,0.0,1.5
2756,9,2008,0,2,0.0,2.0
2757,9,2008,0,3,0.0,7.249999999999999
2758,9,2008,0,4,0.0,5.5
2759,9,2008,0,5,0.0,3.75
2760,9,2008,0,6,0.0,1.25
2761,9,2008,0,7,0.0,1.25
2762,9,2008,0,8,0.0,1.25
2763,9,2008,1,0,0.0,1.5
2764,9,2008,1,1,0.0,4.5
2765,9,2008,1,2,0.0,6.0
2766,9,2008,1,3,0.0,21.75
2767,9,2008,1,4,0.0,16.5
2768,9,2008,1,5,0.0,11.249999999999998
2769,9,2008,1,6,0.0,3.75
2770,9,2008,1,7,0.0,3.75
2771,9,2008,1,8,0.0,3.75
2772,9,2009,0,0,0.0,0.56
2773,9,2009,0,1,0.0,1.12
2774,9,2009,0,2,0.0,0.56
2775,9,2009,0,3,0.0,13.44
2776,9,2009,0,4,0.0,5.04
2777,9,2009,0,5,0.0,3.92
2778,9,2009,0,6,0.0,0.0
2779,9,2009,0,7,0.0,1.6800000000000002
2780,9,2009,0,8,0.0,1.6800000000000002
2781,9,2009,1,0,0.0,1.44
2782,9,2009,1,1,0.0,2.88
2783,9,2009,1,2,0.0,1.44
2784,9,2009,1,3,0.0,34.559999999999995
2785,9,2009,1,4,0.0,12.96
2786,9,2009,1,5,0.0,10.08
2787,9,2009,1,6,0.0,0.0
2788,9,2009,1,7,0.0,4.319999999999999
2789,9,2009,1,8,0.0,4.319999999999999
2790,9,2010,0,0,0.0,1.7499999999999998
2791,9,2010,0,1,0.0,0.7
2792,9,2010,0,2,0.0,3.85
2793,9,2010,0,3,0.0,12.249999999999998
2794,9,2010,0,4,0.0,6.999999999999999
2795,9,2010,0,5,0.0,4.9
2796,9,2010,0,6,0.0,1.7499999999999998
2797,9,2010,0,7,0.0,0.0
2798,9,2010,0,8,0.0,0.7
2799,9,2010,1,0,0.0,3.2
2800,9,2010,1,1,0.0,1.28
2801,9,2010,1,2,0.0,7.04
2802,9,2010,1,3,0.0,22.4
2803,9,2010,1,4,0.0,12.8
2804,9,2010,1,5,0.0,8.96
2805,9,2010,1,6,0.0,3.2
2806,9,2010,1,7,0.0,0.0
2807,9,2010,1,8,0.0,1.28
2808,9,2011,0,0,0.0,0.0
2809,9,2011,0,1,0.0,0.0
2810,9,2011,0,2,0.0,0.4599999999999999
2811,9,2011,0,3,0.0,7.13
2812,9,2011,0,4,0.0,7.82
2813,9,2011,0,5,0.0,4.83
2814,9,2011,0,6,0.0,0.0
2815,9,2011,0,7,0.0,1.6100000000000003
2816,9,2011,0,8,0.0,0.4599999999999999
2817,9,2011,1,0,0.0,0.0
2818,9,2011,1,1,0.0,0.0
2819,9,2011,1,2,0.0,1.52
2820,9,2011,1,3,0.0,23.56
2821,9,2011,1,4,0.0,25.840000000000003
2822,9,2011,1,5,0.0,15.96
2823,9,2011,1,6,0.0,0.0
2824,9,2011,1,7,0.0,5.32
2825,9,2011,1,8,0.0,1.52
2826,9,2012,0,0,0.0,0.8
2827,9,2012,0,1,0.0,0.4
2828,9,2012,0,2,0.0,2.0000000000000004
2829,9,2012,0,3,0.0,6.4
2830,9,2012,0,4,0.0,6.0
2831,9,2012,0,5,0.0,2.8000000000000003
2832,9,2012,0,6,0.0,0.0
2833,9,2012,0,7,0.0,1.2
2834,9,2012,0,8,0.0,0.4
2835,9,2012,1,0,0.0,3.2
2836,9,2012,1,1,0.0,1.6
2837,9,2012,1,2,0.0,8.000000000000002
2838,9,2012,1,3,0.0,25.6
2839,9,2012,1,4,0.0,24.0
2840,9,2012,1,5,0.0,11.2
2841,9,2012,1,6,0.0,0.0
2842,9,2012,1,7,0.0,4.8
2843,9,2012,1,8,0.0,1.6
2844,9,2013,0,0,0.0,0.0
2845,9,2013,0,1,0.0,0.93
2846,9,2013,0,2,0.0,1.86
2847,9,2013,0,3,0.0,11.47
2848,9,2013,0,4,0.0,8.68
2849,9,2013,0,5,0.0,2.79
2850,9,2013,0,6,0.0,3.72
2851,9,2013,0,7,0.0,0.0
2852,9,2013,0,8,0.0,0.93
2853,9,2013,1,0,0.0,0.0
2854,9,2013,1,1,0.0,2.04
2855,9,2013,1,2,0.0,4.08
2856,9,2013,1,3,0.0,25.16
2857,9,2013,1,4,0.0,19.040000000000003
2858,9,2013,1,5,0.0,6.12
2859,9,2013,1,6,0.0,8.16
2860,9,2013,1,7,0.0,0.0
2861,9,2013,1,8,0.0,2.04
2862,9,2014,0,0,0.0,2.31
2863,9,2014,0,1,0.0,0.0
2864,9,2014,0,2,0.0,3.63
2865,9,2014,0,3,0.0,5.94
2866,9,2014,0,4,0.0,9.57
2867,9,2014,0,5,0.0,3.63
2868,9,2014,0,6,0.0,0.99
2869,9,2014,0,7,0.0,3.63
2870,9,2014,0,8,0.0,2.31
2871,9,2014,1,0,0.0,4.62
2872,9,2014,1,1,0.0,0.0
2873,9,2014,1,2,0.0,7.26
2874,9,2014,1,3,0.0,11.88
2875,9,2014,1,4,0.0,19.14
2876,9,2014,1,5,0.0,7.26
2877,9,2014,1,6,0.0,1.98
2878,9,2014,1,7,0.0,7.26
2879,9,2014,1,8,0.0,4.62
2880,9,2015,0,0,0.0,2.0000000000000004
2881,9,2015,0,1,0.0,1.0000000000000002
2882,9,2015,0,2,0.0,0.0
2883,9,2015,0,3,0.0,2.0000000000000004
2884,9,2015,0,4,0.0,5.0
2885,9,2015,0,5,0.0,5.0
2886,9,2015,0,6,0.0,1.0000000000000002
2887,9,2015,0,7,0.0,1.0000000000000002
2888,9,2015,0,8,0.0,3.0
2889,9,2015,1,0,0.0,8.000000000000002
2890,9,2015,1,1,0.0,4.000000000000001
2891,9,2015,1,2,0.0,0.0
2892,9,2015,1,3,0.0,8.000000000000002
2893,9,2015,1,4,0.0,20.0
2894,9,2015,1,5,0.0,20.0
2895,9,2015,1,6,0.0,4.000000000000001
2896,9,2015,1,7,0.0,4.000000000000001
2897,9,2015,1,8,0.0,12.0
2898,9,2016,0,0,0.0,0.0
2899,9,2016,0,1,0.0,0.0
2900,9,2016,0,2,0.0,3.52
2901,9,2016,0,3,0.0,4.84
2902,9,2016,0,4,0.0,2.42
